uprighttangle.started,uprighttangle.stopped,downrighttangle.started,downrighttangle.stopped,downlefttangle.started,downlefttangle.stopped,uplefttangle.started,uplefttangle.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,uprtext.started,uprtext.stopped,downrtext.started,downrtext.stopped,downltext.started,downltext.stopped,upltext.started,upltext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13.036399382999662,18.018492641000194,13.036399382999662,None,13.036399382999662,None,13.036399382999662,None,-0.09888888888888889,0.3244444444444444,0,0,0,0.009995624332077568,None,,,,,,,,,k,001,2022_Jan_19_2023,Flickering Muliple Choice,2021.2.3,None,
,,,,,,,,,,,,,,,13.036399382999662,None,13.036399382999662,None,13.036399382999662,None,13.036399382999662,None,,,,,,,
